route,bus_id,stop_order,stop_name,time
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便10,1,中軽井沢駅,12:57:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便11,1,中軽井沢駅,13:47:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便12,1,中軽井沢駅,14:27:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便13,1,中軽井沢駅,15:02:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便14,1,中軽井沢駅,15:47:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便15,1,中軽井沢駅,16:17:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便16,1,中軽井沢駅,16:57:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便17,1,中軽井沢駅,17:22:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便18,1,中軽井沢駅, 17:47
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便19,1,中軽井沢駅,18:17:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便20,1,中軽井沢駅,18:32:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便21,1,中軽井沢駅,18:57:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便1,2,六本辻・雲場池,08:33:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便2,2,六本辻・雲場池,08:58:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便3,2,六本辻・雲場池,09:18:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便4,2,六本辻・雲場池,09:58:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便5,2,六本辻・雲場池,10:08:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便6,2,六本辻・雲場池,10:48:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便7,2,六本辻・雲場池,11:28:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便8,2,六本辻・雲場池,11:43:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便9,2,六本辻・雲場池,12:33:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便10,2,六本辻・雲場池,13:03:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便11,2,六本辻・雲場池,13:53:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便12,2,六本辻・雲場池,14:33:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便13,2,六本辻・雲場池,15:08:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便14,2,六本辻・雲場池,15:53:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便15,2,六本辻・雲場池,16:23:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便16,2,六本辻・雲場池,17:03:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便17,2,六本辻・雲場池,17:28:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便18,2,六本辻・雲場池, 17:53
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便19,2,六本辻・雲場池,18:23:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便20,2,六本辻・雲場池,18:38:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便21,2,六本辻・雲場池,19:03:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便1,3,旧軽井沢,08:35:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便2,3,旧軽井沢,09:00:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便3,3,旧軽井沢,09:20:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便4,3,旧軽井沢,10:00:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便5,3,旧軽井沢,10:10:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便6,3,旧軽井沢,10:50:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便7,3,旧軽井沢,11:30:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便8,3,旧軽井沢,11:45:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便9,3,旧軽井沢,12:35:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便10,3,旧軽井沢,13:05:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便11,3,旧軽井沢,13:55:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便12,3,旧軽井沢,14:35:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便13,3,旧軽井沢,15:10:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便14,3,旧軽井沢,15:55:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便15,3,旧軽井沢,16:25:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便16,3,旧軽井沢,17:05:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便17,3,旧軽井沢,17:30:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便18,3,旧軽井沢, 17:55
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便19,3,旧軽井沢,18:25:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便20,3,旧軽井沢,18:40:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便21,3,旧軽井沢,19:05:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便1,4,軽井沢駅,08:40:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便2,4,軽井沢駅,09:05:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便3,4,軽井沢駅,09:25:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便4,4,軽井沢駅,10:00:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便5,4,軽井沢駅,10:15:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便6,4,軽井沢駅,10:55:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便7,4,軽井沢駅,11:35:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便8,4,軽井沢駅,11:50:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便9,4,軽井沢駅,12:40:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便10,4,軽井沢駅,13:10:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便11,4,軽井沢駅,14:00:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便12,4,軽井沢駅,14:40:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便13,4,軽井沢駅,15:15:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便14,4,軽井沢駅,16:00:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便15,4,軽井沢駅,16:30:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便16,4,軽井沢駅,17:10:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便17,4,軽井沢駅,17:35:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便18,4,軽井沢駅, 18:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便19,4,軽井沢駅,18:30:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便20,4,軽井沢駅,18:45:00
〈西部観光バス(軽井沢行き）〉,〈西部観光バス(軽井沢行き）〉_便21,4,軽井沢駅,19:10:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便1,1,中軽井沢駅,07:33:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便2,1,中軽井沢駅,08:59:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便3,1,中軽井沢駅,10:09:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便4,1,中軽井沢駅,12:48:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便5,1,中軽井沢駅,14:14:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便1,2,軽井沢病院着,07:38:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便2,2,軽井沢病院着,09:04:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便3,2,軽井沢病院着,10:14:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便4,2,軽井沢病院着,12:53:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便5,2,軽井沢病院着,14:19:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便1,3,中軽井沢駅,07:42:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便2,3,中軽井沢駅,09:08:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便3,3,中軽井沢駅,10:18:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便4,3,中軽井沢駅,12:57:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便5,3,中軽井沢駅,14:23:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便1,4,JA軽井沢支部所前,07:44:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便2,4,JA軽井沢支部所前,09:10:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便3,4,JA軽井沢支部所前,10:20:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便4,4,JA軽井沢支部所前,12:59:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便5,4,JA軽井沢支部所前,14:25:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便1,5,島井原団地前（ツルヤ前）,07:45:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便2,5,島井原団地前（ツルヤ前）,09:11:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便3,5,島井原団地前（ツルヤ前）,10:21:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便4,5,島井原団地前（ツルヤ前）,13:00:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便5,5,島井原団地前（ツルヤ前）,14:26:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便1,6,借宿,07:50:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便2,6,借宿,09:16:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便3,6,借宿,10:26:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便4,6,借宿,13:05:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便5,6,借宿,14:31:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便1,7,借宿駅通り中央,07:52:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便2,7,借宿駅通り中央,09:18:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便3,7,借宿駅通り中央,10:28:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便4,7,借宿駅通り中央,13:07:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便5,7,借宿駅通り中央,14:33:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便1,8,信濃追分駅,07:54:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便2,8,信濃追分駅,09:20:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便3,8,信濃追分駅,10:30:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便4,8,信濃追分駅,13:09:00
〈軽井沢町内循環バス（北コース）外回り〉,〈軽井沢町内循環バス（北コース）外回り〉_便5,8,信濃追分駅,14:35:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,1,中軽井沢駅,11:03:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,1,中軽井沢駅,15:13:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,1,中軽井沢駅,16:23:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,1,中軽井沢駅,17:38:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,2,軽井沢病院,11:08:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,2,軽井沢病院,15:18:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,2,軽井沢病院,16:28:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,2,軽井沢病院,17:43:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,3,中軽井沢駅,11:12:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,3,中軽井沢駅,15:22:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,3,中軽井沢駅,16:32:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,3,中軽井沢駅,17:47:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,4,中部小入口,11:14:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,4,中部小入口,15:24:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,4,中部小入口,16:34:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,4,中部小入口,17:49:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,5,富ヶ丘,11:16:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,5,富ヶ丘,15:26:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,5,富ヶ丘,16:36:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,5,富ヶ丘,17:51:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,6,上ノ原,11:17:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,6,上ノ原,15:27:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,6,上ノ原,16:37:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,6,上ノ原,17:52:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,7,千ヶ滝別荘管理事務所前,11:18:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,7,千ヶ滝別荘管理事務所前,15:28:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,7,千ヶ滝別荘管理事務所前,16:38:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,7,千ヶ滝別荘管理事務所前,17:53:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,8,せせらぎの里入口,11:20:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,8,せせらぎの里入口,15:30:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,8,せせらぎの里入口,16:40:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,8,せせらぎの里入口,17:55:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,9,あやめヶ丘,11:21:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,9,あやめヶ丘,15:31:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,9,あやめヶ丘,16:41:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,9,あやめヶ丘,17:56:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,10,横道下,11:22:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,10,横道下,15:32:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,10,横道下,16:42:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,10,横道下,17:57:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,11,浅間台,11:25:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,11,浅間台,15:35:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,11,浅間台,16:45:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,11,浅間台,18:00:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,12,大日向,11:28:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,12,大日向,15:38:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,12,大日向,16:48:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,12,大日向,18:03:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,13,浅間台,11:30:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,13,浅間台,15:40:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,13,浅間台,16:50:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,13,浅間台,18:05:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,14,つくしヶ丘西, ×  
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,14,つくしヶ丘西,15:41:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,14,つくしヶ丘西, ×　
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,14,つくしヶ丘西,18:06:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,15,借宿団地,11:33:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,15,借宿団地,　×　
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,15,借宿団地,16:53:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,15,借宿団地,×
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,16,借宿,11:35:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,16,借宿,　×　
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,16,借宿,16:55:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,16,借宿,×
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,17,借宿駅通り中央,11:37:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,17,借宿駅通り中央,15:47:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,17,借宿駅通り中央,16:57:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,17,借宿駅通り中央,18:13:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便1,18,信濃追分駅,11:40:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便2,18,信濃追分駅,15:50:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便3,18,信濃追分駅,17:00:00
〈軽井沢町内循環バス（北コース）内回り〉,〈軽井沢町内循環バス（北コース）内回り〉_便4,18,信濃追分駅,18:15:00
